AAA,SOLD PRICE,SQFT,BEDS,BATH,PARK,Bay Street,Dufferin Grove,Kensington / China town,Little Portugal,Niagara,Palmerston / Little Italy,Trinity Bellwoods,University,Waterfront
adfgh,610000,500-599,1,1,1,,,,,,,,,1
adfgh,850000,700-799,2,2,1,,,,,,,,,1
adfgh,900000,700-799,2,2,1,,,,,,,,,1
adfgh,675000,500-599,1,1,1,,,,,,,,,1
adfgh,574000,0-499,1,1,0,,,,,,,,,1
adfgh,640100,600-699,1,1,1,,,,,,,,,1
adfgh,634100,600-699,1,1,1,,,,,,,,,1
adfgh,570000,700-799,1,1,0,,,,,,,,,1
adfgh,620000,0-499,1,1,0,,,,,,,,,1
adfgh,561000,0-499,1,1,0,,,,,,,,,1
adfgh,750000,700-799,1,1,1,,,,,,,,,1
adfgh,725000,700-799,1,1,1,,,,,,,,,1
adfgh,680000,500-599,1,1,1,,,,,,,,,1
adfgh,660000,500-599,1,1,0,,,,,,,,,1
adfgh,740000,600-699,1,1,0,,,,,,,,,1
adfgh,825000,800-899,2,2,1,,,,,,,,,1
adfgh,755000,800-899,2,2,1,,,,,,,,,1
adfgh,712200,600-699,1,1,0,,,,,,,,,1
adfgh,582000,500-599,1,1,0,,,,,,,,,1
adfgh,890000,1000-1199,2,2,1,,,,,,,,,1
adfgh,750000,800-899,2,2,0,,,,,,,,,1
adfgh,765000,600-699,1,1,1,,,,,,,,,1
adfgh,561000,500-599,1,1,1,,,,,,,,,1
adfgh,768000,700-799,2,2,1,,,,,,,,,1
adfgh,590000,800-899,1,1,1,,,,,,,,,1
adfgh,3303000,2250-2499,2,3,2,,,,,,,,,1
adfgh,562000,500-599,1,1,0,,,,,,,,,1
adfgh,658000,600-699,1,1,1,,,,,,,,,1
adfgh,685000,600-699,2,2,0,,,,,,,,,1
adfgh,669000,600-699,1,1,0,,,,,,,,,1
adfgh,1065000,900-999,2,2,1,,,,,,,,,1
adfgh,569000,500-599,1,1,1,,,,,,,,,1
adfgh,665000,600-699,1,2,1,,,,,,,,,1
adfgh,825000,800-899,2,2,1,,,,,,,,,1
adfgh,930000,700-799,2,2,1,,,,,,,,,1
adfgh,1206500,900-999,2,2,1,,,,,,,,,1
adfgh,1730000,1200-1399,2,2,2,,,,,,,,,1
adfgh,799500,700-799,2,2,1,,,,,,,,,1
adfgh,740000,700-799,1,2,1,,,,,,,,,1
adfgh,625000,0-499,1,1,1,,,,,,,,,1
adfgh,660000,500-599,1,1,0,,,,,,,,,1
adfgh,810000,800-899,3,2,0,,,,,,,,,1
adfgh,510000,0-499,1,1,0,,,,,,,,,1
adfgh,721500,700-799,2,2,1,,,,,,,,,1
adfgh,848000,1000-1199,2,2,1,,,,,,,,,1
adfgh,1090000,1000-1199,3,2,1,,,,,,,,,1
adfgh,856000,900-999,2,2,1,,,,,,,,,1
adfgh,630000,700-799,1,1,0,,,,,,,,,1
adfgh,1087000,1000-1199,2,2,1,,,,,,,,,1
adfgh,670000,500-599,1,1,0,,,,,,,,,1
adfgh,575000,500-599,1,1,0,,,,,,,,,1
adfgh,740000,800-899,2,2,1,,,,,,,,,1
adfgh,796000,700-799,2,2,1,,,,,,,,,1
adfgh,485000,0-499,0,1,0,,,,,,,,,1
adfgh,531000,0-499,0,1,0,,,,,,,,,1
adfgh,647000,600-699,1,1,0,,,,,,,,,1
adfgh,590000,600-699,1,1,1,,,,,,,,,1
adfgh,548000,500-599,1,1,0,,,,,,,,,1
adfgh,657000,500-599,1,1,1,,,,,,,,,1
adfgh,650000,700-799,1,1,1,,,,,,,,,1
adfgh,605000,500-599,1,1,0,,,,,,,,,1
adfgh,730000,600-699,1,1,0,,,,,,,,,1
adfgh,1065000,1200-1399,2,2,1,,,,,,,,,1
adfgh,666000,500-599,1,1,0,,,,,,,,,1
adfgh,675000,500-599,1,1,0,,,,,,,,,1
adfgh,670000,600-699,1,1,1,,,,,,,,,1
adfgh,790000,900-999,2,1,1,,,,,,,,,1
adfgh,560000,0-499,1,1,0,,,,,,,,,1
adfgh,648000,600-699,1,1,1,,,,,,,,,1
adfgh,1170000,1000-1199,3,2,0,,,,,,,,,1
adfgh,715000,600-699,1,1,0,,,,,,,,,1
adfgh,1340000,1200-1399,3,2,1,,,,,,,,,1
adfgh,600000,500-599,1,1,0,,,,,,,,,1
adfgh,559000,0-499,1,1,0,,,,,,,,,1
adfgh,1015000,900-999,2,2,1,,,,,,,,,1
adfgh,665000,700-799,1,1,0,,,,,,,,,1
adfgh,585000,500-599,1,1,0,,,,,,,,,1
adfgh,680000,700-799,1,1,1,,,,,,,,,1
adfgh,975000,1000-1199,2,2,1,,,,,,,,,1
adfgh,890000,800-899,2,2,1,,,,,,,,,1
adfgh,752000,700-799,1,1,1,,,,,,,,,1
adfgh,620000,500-599,1,1,0,,,,,,,,,1
adfgh,675000,600-699,1,1,0,,,,,,,,,1
adfgh,780000,700-799,1,2,1,,,,,,,,,1
adfgh,585000,500-599,1,1,0,,,,,,,,,1
adfgh,670000,600-699,1,1,0,,,,,,,,,1
adfgh,624000,600-699,1,1,1,,,,,,,,,1
adfgh,565000,0-499,1,1,0,,,,,,,,,1
adfgh,785000,700-799,2,2,0,,,,,,,,,1
adfgh,597500,500-599,1,1,1,,,,,,,,,1
adfgh,1175000,1200-1399,3,2,1,,,,,,,,,1
adfgh,769000,700-799,2,1,0,,,,,,,,,1
adfgh,565000,0-499,1,1,0,,,,,,,,,1
adfgh,674000,600-699,1,1,0,,,,,,,,,1
adfgh,1275000,1200-1399,2,2,1,,,,,,,,,1
adfgh,627000,600-699,1,1,1,,,,,,,,,1
adfgh,1815000,1200-1399,3,3,0,,,,,,,,,1
adfgh,720000,900-999,2,2,0,,,,,,,,,1
adfgh,1125000,1200-1399,2,2,2,,,,,,,,,1
adfgh,866000,900-999,2,2,1,,,,,,,,,1
adfgh,5500,,,0,,,,,,,,,,1
adfgh,850000,800-899,2,2,1,,,,,,,,,1
adfgh,814000,700-799,2,2,1,,,,,,,,,1
adfgh,840000,700-799,2,2,1,,,,,,,,,1
adfgh,612500,0-499,1,1,0,,,,,,,,,1
adfgh,640000,500-599,1,1,1,,,,,,,,,1
adfgh,678000,800-899,1,1,1,,,,,,,,,1
adfgh,770000,700-799,1,1,1,,,,,,,,,1
adfgh,719000,700-799,1,1,0,,,,,,,,,1
adfgh,473000,0-499,0,1,0,,,,,,,,,1
adfgh,749900,600-699,1,1,1,,,,,,,,,1
adfgh,976000,700-799,2,2,1,,,,,,,,,1
adfgh,770000,800-899,2,2,1,,,,,,,,,1
adfgh,656000,700-799,2,2,1,,,,,,,,,1
